date_name,local_team_id,local_team,local_result,visitor_result,visitor_team,visitor_team_id
Nacional 1969,78,San Lorenzo (MdP),0,1,Boca Juniors,17
Metropolitano 1969,63,Lanus,1,2,Banfield,14
Nacional 1969,48,Huracan,1,2,Independiente,56
Nacional 1969,17,Boca Juniors,0,1,San Martin (M),79
Metropolitano 1969,56,Independiente,2,1,Gimnasia (LP),43
Metropolitano 1969,17,Boca Juniors,0,1,Chacarita,21
Metropolitano 1969,21,Chacarita,0,0,Boca Juniors,17
Nacional 1969,21,Chacarita,0,1,Boca Juniors,17
Metropolitano 1969,14,Banfield,0,0,Lanus,63
Nacional 1969,17,Boca Juniors,3,2,San Lorenzo,77
Metropolitano 1969,17,Boca Juniors,2,0,San Lorenzo,77
Metropolitano 1969,70,Platense,1,0,Huracan,48
Metropolitano 1969,14,Banfield,1,1,Rosario Central,76
Metropolitano 1969,76,Rosario Central,1,1,Banfield,14
Metropolitano 1969,14,Banfield,1,0,Rosario Central,76
Metropolitano 1969,48,Huracan,0,2,Platense,70
Metropolitano 1969,76,Rosario Central,4,0,Banfield,14
Nacional 1969,17,Boca Juniors,3,0,Quilmes,71
Metropolitano 1969,43,Gimnasia (LP),3,2,Independiente,56
Nacional 1969,77,San Lorenzo,2,1,Huracan,48
Metropolitano 1969,73,Racing Club,3,1,Huracan,48
Nacional 1969,48,Huracan,1,0,Racing Club,73
Metropolitano 1969,65,Los Andes,2,2,Huracan,48
Metropolitano 1969,48,Huracan,3,1,Los Andes,65
Metropolitano 1969,43,Gimnasia (LP),2,0,Rosario Central,76
Metropolitano 1969,75,River Plate,0,0,Huracan,48
Metropolitano 1969,94,Velez,2,1,Gimnasia (LP),43
Metropolitano 1969,48,Huracan,0,1,River Plate,75
Nacional 1969,48,Huracan,0,1,Lanus,63
Nacional 1969,94,Velez,0,0,Huracan,48
Metropolitano 1969,14,Banfield,1,1,San Lorenzo,77
Metropolitano 1969,43,Gimnasia (LP),0,3,Velez,94
Metropolitano 1969,77,San Lorenzo,4,0,Banfield,14
Nacional 1969,48,Huracan,1,3,River Plate,75
Metropolitano 1969,66,Newells,1,1,Huracan,48
Metropolitano 1969,76,Rosario Central,0,2,Gimnasia (LP),43
Metropolitano 1969,48,Huracan,1,1,Racing Club,73
Metropolitano 1969,43,Gimnasia (LP),2,1,San Lorenzo,77
Metropolitano 1969,43,Gimnasia (LP),1,0,Rosario Central,76
Metropolitano 1969,40,Ferro,3,2,San Telmo,82
Metropolitano 1969,17,Boca Juniors,4,1,Independiente,56
Metropolitano 1969,56,Independiente,0,0,Boca Juniors,17
Metropolitano 1969,77,San Lorenzo,2,3,Gimnasia (LP),43
Metropolitano 1969,14,Banfield,0,1,Newells,66
Metropolitano 1969,66,Newells,2,0,Banfield,14
Nacional 1969,17,Boca Juniors,3,1,Platense,70
Nacional 1969,48,Huracan,1,2,Union,93
Metropolitano 1969,48,Huracan,2,0,Union,93
Metropolitano 1969,93,Union,1,2,Huracan,48
Nacional 1969,17,Boca Juniors,2,0,Independiente,56
Metropolitano 1969,43,Gimnasia (LP),2,2,Los Andes,65
Metropolitano 1969,65,Los Andes,1,1,Gimnasia (LP),43
Metropolitano 1969,48,Huracan,1,1,Newells,66
Metropolitano 1969,77,San Lorenzo,1,2,Huracan,48
Metropolitano 1969,17,Boca Juniors,2,0,Rosario Central,76
Metropolitano 1969,76,Rosario Central,1,1,Gimnasia (LP),43
Metropolitano 1969,14,Banfield,1,1,Velez,94
Nacional 1969,75,River Plate,2,2,Boca Juniors,17
Nacional 1969,17,Boca Juniors,1,0,Huracan,48
Metropolitano 1969,43,Gimnasia (LP),0,1,Boca Juniors,17
Metropolitano 1969,48,Huracan,6,3,Quilmes,71
Nacional 1969,17,Boca Juniors,4,1,San Martin (T),81
Metropolitano 1969,71,Quilmes,1,0,Huracan,48
Nacional 1969,71,Quilmes,0,1,Huracan,48
Nacional 1969,73,Racing Club,1,2,Boca Juniors,17
Metropolitano 1969,48,Huracan,3,1,San Lorenzo,77
Nacional 1969,63,Lanus,1,2,Boca Juniors,17
Metropolitano 1969,77,San Lorenzo,2,1,Boca Juniors,17
Metropolitano 1969,17,Boca Juniors,2,0,Lanus,63
Nacional 1969,70,Platense,2,2,Huracan,48
Metropolitano 1969,17,Boca Juniors,0,1,Gimnasia (LP),43
Metropolitano 1969,43,Gimnasia (LP),4,2,Newells,66
Metropolitano 1969,66,Newells,0,1,Gimnasia (LP),43
Metropolitano 1969,63,Lanus,1,3,Boca Juniors,17
Metropolitano 1969,94,Velez,1,2,Banfield,14
Metropolitano 1969,17,Boca Juniors,0,0,River Plate,75
Metropolitano 1969,25,Colon,0,0,Boca Juniors,17
Metropolitano 1969,17,Boca Juniors,1,1,River Plate,75
Metropolitano 1969,17,Boca Juniors,3,1,Colon,25
Nacional 1969,88,Talleres (C),0,1,Huracan,48
Metropolitano 1969,82,San Telmo,1,0,Banfield,14
Nacional 1970,88,Talleres (C),1,1,River Plate,75
Nacional 1970,70,Platense,2,0,San Lorenzo,77
Metropolitano 1970,76,Rosario Central,3,1,Argentinos,7
Metropolitano 1970,94,Velez,1,3,Newells,66
Metropolitano 1970,71,Quilmes,2,1,Lanus,63
Nacional 1970,77,San Lorenzo,6,2,Platense,70
Metropolitano 1970,77,San Lorenzo,1,1,Platense,70
Nacional 1970,75,River Plate,2,1,Talleres (C),88
Metropolitano 1970,13,Atlanta,1,2,Argentinos,7
Nacional 1970,80,San Martin (SJ),1,1,Atlanta,13
Nacional 1970,94,Velez,1,1,Estudiantes (LP),37
Metropolitano 1970,94,Velez,1,1,Estudiantes (LP),37
Metropolitano 1970,43,Gimnasia (LP),0,1,Platense,70
Nacional 1970,43,Gimnasia (LP),6,0,Platense,70
Metropolitano 1970,75,River Plate,3,1,Lanus,63
Metropolitano 1970,13,Atlanta,1,2,Gimnasia (LP),43
Nacional 1970,13,Atlanta,5,0,San Martin (SJ),80
Metropolitano 1970,48,Huracan,5,3,Los Andes,65
Nacional 1970,21,Chacarita,1,0,San Lorenzo,77
Metropolitano 1970,14,Banfield,3,2,Chacarita,21
Metropolitano 1970,63,Lanus,2,2,Huracan,48
Metropolitano 1970,48,Huracan,5,0,Lanus,63
Metropolitano 1970,13,Atlanta,1,1,San Lorenzo,77
Metropolitano 1970,63,Lanus,1,2,Huracan,48
Nacional 1970,77,San Lorenzo,3,0,Chacarita,21
Metropolitano 1970,21,Chacarita,1,2,San Lorenzo,77
Metropolitano 1970,71,Quilmes,3,4,Platense,70
Metropolitano 1970,63,Lanus,4,1,Racing Club,73
Metropolitano 1970,48,Huracan,1,2,Los Andes,65
Metropolitano 1970,63,Lanus,0,1,Platense,70
Metropolitano 1970,63,Lanus,3,2,Quilmes,71
Metropolitano 1970,48,Huracan,2,4,River Plate,75
Metropolitano 1970,71,Quilmes,0,0,Estudiantes (LP),37
Nacional 1970,76,Rosario Central,2,0,San Martin (SJ),80
Nacional 1970,62,Kimberley (MdP),0,0,Estudiantes (LP),37
Metropolitano 1970,77,San Lorenzo,4,0,Argentinos,7
Metropolitano 1970,65,Los Andes,1,1,Huracan,48
Nacional 1970,37,Estudiantes (LP),4,1,Kimberley (MdP),62
Metropolitano 1970,48,Huracan,0,1,Gimnasia (LP),43
Metropolitano 1970,71,Quilmes,3,2,Lanus,63
Nacional 1970,70,Platense,4,2,Racing Club,73
Metropolitano 1970,63,Lanus,1,1,Newells,66
Metropolitano 1970,93,Union,0,0,San Lorenzo,77
Nacional 1970,94,Velez,4,0,San Martin (SJ),80
Metropolitano 1970,75,River Plate,6,0,Union,93
Nacional 1970,80,San Martin (SJ),1,2,Velez,94
Nacional 1970,88,Talleres (C),1,2,San Martin (T),81
Nacional 1970,81,San Martin (T),1,0,Talleres (C),88
Metropolitano 1970,17,Boca Juniors,0,2,Huracan,48
Nacional 1970,75,River Plate,2,0,Platense,70
Metropolitano 1970,70,Platense,0,2,River Plate,75
Metropolitano 1970,21,Chacarita,0,0,Rosario Central,76
Metropolitano 1970,75,River Plate,1,1,Argentinos,7
Metropolitano 1970,14,Banfield,0,0,Racing Club,73
Nacional 1970,62,Kimberley (MdP),2,2,San Martin (SJ),80
Nacional 1970,76,Rosario Central,3,0,Kimberley (MdP),62
Nacional 1970,62,Kimberley (MdP),0,0,Rosario Central,76
Metropolitano 1970,48,Huracan,9,0,Colon,25
Metropolitano 1970,70,Platense,0,1,Racing Club,73
Nacional 1970,94,Velez,0,0,Atlanta,13
Nacional 1970,13,Atlanta,0,0,Velez,94
Metropolitano 1970,94,Velez,0,2,Atlanta,13
Metropolitano 1970,25,Colon,1,3,Huracan,48
Metropolitano 1970,25,Colon,0,2,Huracan,48
Nacional 1970,73,Racing Club,6,1,Platense,70
Metropolitano 1970,75,River Plate,3,1,Independiente,56
Nacional 1970,80,San Martin (SJ),5,2,Kimberley (MdP),62
Nacional 1970,70,Platense,1,2,River Plate,75
Metropolitano 1970,25,Colon,2,2,Newells,66
Metropolitano 1970,21,Chacarita,2,0,Lanus,63
Nacional 1970,14,Banfield,4,2,San Martin (SJ),80
Nacional 1970,17,Boca Juniors,3,0,Banfield,14
Nacional 1970,14,Banfield,1,2,Boca Juniors,17
Metropolitano 1970,56,Independiente,5,1,Huracan,48
Metropolitano 1970,37,Estudiantes (LP),4,1,Union,93
Metropolitano 1970,65,Los Andes,2,3,Lanus,63
Metropolitano 1970,17,Boca Juniors,1,0,Banfield,14
Metropolitano 1970,73,Racing Club,0,0,Argentinos,7
Metropolitano 1970,65,Los Andes,4,2,Lanus,63
Metropolitano 1970,13,Atlanta,2,0,Union,93
Metropolitano 1970,63,Lanus,1,1,Estudiantes (LP),37
Nacional 1970,62,Kimberley (MdP),3,3,Velez,94
Nacional 1970,88,Talleres (C),1,1,Kimberley (MdP),62
Nacional 1970,81,San Martin (T),0,2,River Plate,75
Nacional 1970,80,San Martin (SJ),0,0,Banfield,14
Nacional 1970,80,San Martin (SJ),1,2,Rosario Central,76
Nacional 1970,70,Platense,1,2,Gimnasia (LP),43
Nacional 1970,42,Gimnasia (J),3,2,Atlanta,13
Metropolitano 1970,76,Rosario Central,0,0,Platense,70
Nacional 1970,13,Atlanta,0,0,Gimnasia (J),42
Nacional 1970,75,River Plate,3,0,San Martin (T),81
Nacional 1970,62,Kimberley (MdP),8,3,Talleres (C),88
Metropolitano 1970,25,Colon,3,2,River Plate,75
Nacional 1970,94,Velez,1,1,Kimberley (MdP),62
Metropolitano 1970,43,Gimnasia (LP),0,0,Boca Juniors,17
Metropolitano 1970,48,Huracan,6,1,Newells,66
Metropolitano 1970,43,Gimnasia (LP),0,2,Quilmes,71
Metropolitano 1970,71,Quilmes,0,2,Newells,66
Metropolitano 1970,71,Quilmes,1,0,Huracan,48
Nacional 1970,42,Gimnasia (J),0,3,Boca Juniors,17
Nacional 1970,62,Kimberley (MdP),2,0,Atlanta,13
Metropolitano 1970,63,Lanus,1,0,Colon,25
Metropolitano 1970,25,Colon,2,0,Lanus,63
Metropolitano 1970,63,Lanus,1,1,Colon,25
Metropolitano 1970,65,Los Andes,2,3,Quilmes,71
Metropolitano 1970,71,Quilmes,0,1,Los Andes,65
Metropolitano 1970,73,Racing Club,1,2,Newells,66
Nacional 1970,66,Newells,2,2,Racing Club,73
Nacional 1970,73,Racing Club,3,2,Newells,66
Metropolitano 1970,65,Los Andes,3,1,Quilmes,71
Metropolitano 1970,65,Los Andes,1,0,Platense,70
Metropolitano 1970,66,Newells,0,0,Los Andes,65
Nacional 1970,56,Independiente,2,0,Atlanta,13
Nacional 1970,13,Atlanta,1,0,Independiente,56
Metropolitano 1970,13,Atlanta,1,3,Independiente,56
Metropolitano 1970,66,Newells,1,1,River Plate,75
Nacional 1970,66,Newells,2,2,River Plate,75
Nacional 1970,75,River Plate,1,0,Newells,66
Metropolitano 1970,66,Newells,2,0,Atlanta,13
Metropolitano 1970,21,Chacarita,1,0,Quilmes,71
Metropolitano 1970,70,Platense,1,1,Huracan,48
Metropolitano 1970,37,Estudiantes (LP),2,1,Los Andes,65
Metropolitano 1970,7,Argentinos,1,0,Velez,94
Metropolitano 1970,43,Gimnasia (LP),1,1,Independiente,56
Nacional 1970,66,Newells,1,0,Chacarita,21
Nacional 1970,21,Chacarita,2,0,Newells,66
Nacional 1970,17,Boca Juniors,3,1,Gimnasia (J),42
Metropolitano 1970,70,Platense,0,1,Atlanta,13
Nacional 1970,75,River Plate,2,1,Gimnasia (LP),43
Metropolitano 1970,48,Huracan,5,0,Quilmes,71
Nacional 1970,75,River Plate,2,1,Boca Juniors,17
Nacional 1970,17,Boca Juniors,0,0,River Plate,75
Metropolitano 1970,76,Rosario Central,5,0,Colon,25
Metropolitano 1970,65,Los Andes,0,0,Rosario Central,76
Metropolitano 1970,65,Los Andes,1,0,Colon,25
Metropolitano 1970,65,Los Andes,1,0,Colon,25
Metropolitano 1970,25,Colon,4,1,Los Andes,65
Metropolitano 1970,77,San Lorenzo,5,0,Los Andes,65
Metropolitano 1970,17,Boca Juniors,1,0,River Plate,75
Metropolitano 1970,71,Quilmes,2,0,Huracan,48
Metropolitano 1970,65,Los Andes,2,0,Union,93
Metropolitano 1970,93,Union,2,1,Los Andes,65
Metropolitano 1970,93,Union,5,4,Los Andes,65
Metropolitano 1970,63,Lanus,0,2,Atlanta,13
Metropolitano 1970,70,Platense,1,0,Chacarita,21
Nacional 1970,70,Platense,1,2,Chacarita,21
Nacional 1970,21,Chacarita,1,0,Platense,70
Metropolitano 1970,75,River Plate,3,2,Los Andes,65
Metropolitano 1970,73,Racing Club,1,0,Los Andes,65
Metropolitano 1970,65,Los Andes,1,2,Velez,94
Metropolitano 1970,37,Estudiantes (LP),0,1,Chacarita,21
Metropolitano 1970,13,Atlanta,1,1,Los Andes,65
Metropolitano 1970,70,Platense,1,1,Newells,66
Nacional 1970,70,Platense,3,4,Newells,66
Nacional 1970,66,Newells,1,1,Platense,70
Nacional 1970,13,Atlanta,1,3,Kimberley (MdP),62
Metropolitano 1970,75,River Plate,4,1,Gimnasia (LP),43
Metropolitano 1970,48,Huracan,3,2,San Lorenzo,77
Metropolitano 1970,25,Colon,0,2,Chacarita,21
Nacional 1970,43,Gimnasia (LP),2,1,River Plate,75
Metropolitano 1970,14,Banfield,0,1,River Plate,75
Metropolitano 1970,66,Newells,1,0,Chacarita,21
Nacional 1970,37,Estudiantes (LP),4,1,Gimnasia (LP),43
Metropolitano 1970,66,Newells,1,1,San Lorenzo,77
Nacional 1970,77,San Lorenzo,2,0,Newells,66
Nacional 1970,66,Newells,0,0,San Lorenzo,77
Metropolitano 1970,21,Chacarita,2,0,Los Andes,65
Metropolitano 1970,56,Independiente,2,1,Colon,25
Metropolitano 1970,13,Atlanta,1,1,River Plate,75
Nacional 1970,44,Gimnasia (M),1,1,Talleres (C),88
Metropolitano 1970,14,Banfield,1,1,San Lorenzo,77
Nacional 1970,81,San Martin (T),3,2,Newells,66
Nacional 1970,66,Newells,2,0,San Martin (T),81
Nacional 1970,66,Newells,3,2,Talleres (C),88
Nacional 1970,88,Talleres (C),1,0,Newells,66
Metropolitano 1970,48,Huracan,2,4,Atlanta,13
Metropolitano 1970,66,Newells,1,0,Union,93
Nacional 1970,37,Estudiantes (LP),1,1,Velez,94
Metropolitano 1970,21,Chacarita,1,1,River Plate,75
Nacional 1970,75,River Plate,1,2,Chacarita,21
Nacional 1970,21,Chacarita,1,0,River Plate,75
Metropolitano 1970,93,Union,1,1,Velez,94
Metropolitano 1970,77,San Lorenzo,3,2,Rosario Central,76
Metropolitano 1970,77,San Lorenzo,4,0,Lanus,63
Metropolitano 1970,70,Platense,0,0,Estudiantes (LP),37
Metropolitano 1970,76,Rosario Central,1,1,Lanus,63
Metropolitano 1970,13,Atlanta,2,0,Rosario Central,76
Nacional 1970,13,Atlanta,1,1,Rosario Central,76
Metropolitano 1970,43,Gimnasia (LP),5,2,Rosario Central,76
Nacional 1970,76,Rosario Central,1,0,Atlanta,13
Nacional 1970,76,Rosario Central,3,0,Gimnasia (LP),43
Metropolitano 1970,77,San Lorenzo,0,0,Colon,25
Metropolitano 1970,63,Lanus,1,1,Union,93
Metropolitano 1970,37,Estudiantes (LP),3,1,Newells,66
Metropolitano 1970,93,Union,1,1,Lanus,63
Nacional 1970,37,Estudiantes (LP),3,0,Gimnasia (J),42
Metropolitano 1970,71,Quilmes,3,5,Atlanta,13
Nacional 1970,43,Gimnasia (LP),4,1,Estudiantes (LP),37
Metropolitano 1970,37,Estudiantes (LP),1,1,Gimnasia (LP),43
Nacional 1970,94,Velez,2,1,San Lorenzo,77
Nacional 1970,77,San Lorenzo,1,0,Velez,94
Metropolitano 1970,66,Newells,1,1,Rosario Central,76
Nacional 1970,66,Newells,1,4,Rosario Central,76
Nacional 1970,76,Rosario Central,3,1,Newells,66
Metropolitano 1970,77,San Lorenzo,2,1,Velez,94
Nacional 1970,37,Estudiantes (LP),2,1,Boca Juniors,17
Nacional 1970,17,Boca Juniors,0,0,Estudiantes (LP),37
Metropolitano 1970,17,Boca Juniors,3,1,Estudiantes (LP),37
Metropolitano 1970,48,Huracan,0,0,Racing Club,73
Metropolitano 1970,56,Independiente,3,0,Rosario Central,76
Nacional 1970,76,Rosario Central,3,2,Independiente,56
Metropolitano 1970,13,Atlanta,1,1,Racing Club,73
Metropolitano 1970,73,Racing Club,5,1,Chacarita,21
Nacional 1970,21,Chacarita,1,0,Racing Club,73
Nacional 1970,73,Racing Club,1,1,Chacarita,21
Nacional 1970,56,Independiente,3,5,Rosario Central,76
Metropolitano 1970,63,Lanus,0,2,Velez,94
Nacional 1970,14,Banfield,4,1,Rosario Central,76
Nacional 1970,76,Rosario Central,2,0,Banfield,14
Metropolitano 1970,76,Rosario Central,0,0,Banfield,14
Metropolitano 1970,93,Union,3,0,Argentinos,7
Metropolitano 1970,7,Argentinos,3,1,Union,93
Metropolitano 1970,93,Union,1,0,Argentinos,7
Metropolitano 1970,75,River Plate,1,1,Velez,94
Metropolitano 1970,93,Union,3,1,Lanus,63
Nacional 1970,42,Gimnasia (J),1,1,Estudiantes (LP),37
Nacional 1970,88,Talleres (C),1,2,Gimnasia (M),44
Metropolitano 1970,63,Lanus,2,4,Los Andes,65
Nacional 1970,44,Gimnasia (M),2,0,San Martin (T),81
Nacional 1970,37,Estudiantes (LP),0,1,Independiente,56
Metropolitano 1970,71,Quilmes,3,0,Union,93
Metropolitano 1970,93,Union,2,0,Quilmes,71
Metropolitano 1970,93,Union,0,1,Quilmes,71
Metropolitano 1970,56,Independiente,3,1,Estudiantes (LP),37
Nacional 1970,56,Independiente,3,0,San Martin (SJ),80
Metropolitano 1970,65,Los Andes,0,0,Gimnasia (LP),43
Metropolitano 1970,21,Chacarita,1,3,Velez,94
Metropolitano 1970,93,Union,1,0,Gimnasia (LP),43
Metropolitano 1970,94,Velez,1,0,Quilmes,71
Nacional 1970,13,Atlanta,0,1,Chacarita,21
Nacional 1970,17,Boca Juniors,2,1,Kimberley (MdP),62
Metropolitano 1970,65,Los Andes,0,3,Independiente,56
Nacional 1970,56,Independiente,2,1,Estudiantes (LP),37
Nacional 1970,21,Chacarita,1,0,Atlanta,13
Nacional 1970,62,Kimberley (MdP),0,3,Boca Juniors,17
Metropolitano 1970,43,Gimnasia (LP),2,1,Lanus,63
Metropolitano 1970,25,Colon,3,1,Estudiantes (LP),37
Metropolitano 1970,13,Atlanta,1,1,Chacarita,21
Nacional 1970,80,San Martin (SJ),2,1,Independiente,56
Metropolitano 1970,48,Huracan,0,0,Banfield,14
Metropolitano 1970,73,Racing Club,1,2,River Plate,75
Metropolitano 1970,71,Quilmes,0,4,Ferro,40
Metropolitano 1970,14,Banfield,2,1,Los Andes,65
Nacional 1970,73,Racing Club,0,2,River Plate,75
Nacional 1970,75,River Plate,1,1,Racing Club,73
Metropolitano 1970,56,Independiente,1,1,Lanus,63
Metropolitano 1970,48,Huracan,1,1,Chacarita,21
Metropolitano 1970,21,Chacarita,1,3,Argentinos,7
Metropolitano 1970,14,Banfield,1,1,Newells,66
Metropolitano 1970,14,Banfield,2,0,Gimnasia (LP),43
Metropolitano 1970,25,Colon,0,3,Ferro,40
Metropolitano 1970,77,San Lorenzo,2,0,Quilmes,71
Metropolitano 1970,93,Union,1,3,Independiente,56
Metropolitano 1970,76,Rosario Central,2,2,Velez,94
Metropolitano 1970,56,Independiente,2,3,Platense,70
Nacional 1970,94,Velez,3,2,Rosario Central,76
Metropolitano 1970,7,Argentinos,1,0,Boca Juniors,17
Nacional 1970,76,Rosario Central,1,0,Velez,94
Metropolitano 1970,43,Gimnasia (LP),3,2,San Lorenzo,77
Metropolitano 1970,75,River Plate,0,2,Rosario Central,76
Nacional 1970,43,Gimnasia (LP),2,1,San Lorenzo,77
Metropolitano 1970,37,Estudiantes (LP),1,0,Huracan,48
Nacional 1970,77,San Lorenzo,6,3,Gimnasia (LP),43
Metropolitano 1970,17,Boca Juniors,4,0,Newells,66
Nacional 1970,80,San Martin (SJ),1,4,Estudiantes (LP),37
Nacional 1970,81,San Martin (T),2,5,Gimnasia (M),44
Nacional 1970,37,Estudiantes (LP),4,0,San Martin (SJ),80
Metropolitano 1970,56,Independiente,3,2,Boca Juniors,17
Nacional 1970,14,Banfield,2,0,Gimnasia (J),42
Nacional 1970,42,Gimnasia (J),0,0,Banfield,14
Metropolitano 1970,66,Newells,2,0,Independiente,56
Metropolitano 1970,43,Gimnasia (LP),2,1,Velez,94
Metropolitano 1970,71,Quilmes,1,1,Colon,25
Metropolitano 1970,93,Union,0,1,Chacarita,21
Nacional 1970,56,Independiente,2,3,Boca Juniors,17
Nacional 1970,17,Boca Juniors,1,0,Independiente,56
Metropolitano 1970,7,Argentinos,1,3,Independiente,56
Metropolitano 1970,25,Colon,0,1,Quilmes,71
Metropolitano 1970,71,Quilmes,2,2,Colon,25
Metropolitano 1970,71,Quilmes,1,1,Colon,25
Nacional 1970,56,Independiente,2,1,Kimberley (MdP),62
Nacional 1970,14,Banfield,1,1,Estudiantes (LP),37
Nacional 1970,62,Kimberley (MdP),5,0,Independiente,56
Nacional 1970,17,Boca Juniors,2,0,Chacarita,21
Metropolitano 1970,77,San Lorenzo,1,1,Independiente,56
Metropolitano 1970,94,Velez,2,1,Colon,25
Metropolitano 1970,7,Argentinos,3,1,Colon,25
Metropolitano 1970,25,Colon,1,1,Racing Club,73
Nacional 1970,14,Banfield,6,1,Kimberley (MdP),62
Nacional 1970,62,Kimberley (MdP),0,0,Banfield,14
Metropolitano 1970,63,Lanus,0,2,Boca Juniors,17
Metropolitano 1970,94,Velez,1,2,Racing Club,73
Metropolitano 1970,17,Boca Juniors,4,0,Atlanta,13
Nacional 1970,13,Atlanta,1,3,Boca Juniors,17
Metropolitano 1970,7,Argentinos,3,3,Estudiantes (LP),37
Nacional 1970,88,Talleres (C),3,2,San Lorenzo,77
Nacional 1970,17,Boca Juniors,2,0,Atlanta,13
Metropolitano 1970,37,Estudiantes (LP),0,0,San Lorenzo,77
Nacional 1970,81,San Martin (T),3,0,Gimnasia (LP),43
Nacional 1970,56,Independiente,5,2,Gimnasia (J),42
Nacional 1970,42,Gimnasia (J),1,2,Independiente,56
Metropolitano 1970,73,Racing Club,2,2,Union,93
Nacional 1970,62,Kimberley (MdP),1,2,Gimnasia (J),42
Nacional 1970,42,Gimnasia (J),3,1,Kimberley (MdP),62
Nacional 1970,77,San Lorenzo,4,1,Talleres (C),88
Nacional 1970,81,San Martin (T),0,0,Racing Club,73
Nacional 1970,73,Racing Club,8,1,San Martin (T),81
Nacional 1970,73,Racing Club,1,0,Talleres (C),88
Nacional 1970,88,Talleres (C),2,1,Racing Club,73
Nacional 1970,76,Rosario Central,3,1,Estudiantes (LP),37
Nacional 1970,37,Estudiantes (LP),2,0,Rosario Central,76
Metropolitano 1970,76,Rosario Central,1,0,Estudiantes (LP),37
Nacional 1970,43,Gimnasia (LP),2,1,San Martin (T),81
Metropolitano 1970,7,Argentinos,4,1,Colon,25
Nacional 1970,80,San Martin (SJ),2,2,Boca Juniors,17
Nacional 1970,17,Boca Juniors,2,0,San Martin (SJ),80
Metropolitano 1970,7,Argentinos,0,0,Huracan,48
Metropolitano 1970,7,Argentinos,1,1,Huracan,48
Metropolitano 1970,48,Huracan,2,2,Argentinos,7
Metropolitano 1970,14,Banfield,0,0,Atlanta,13
Nacional 1970,14,Banfield,1,1,Atlanta,13
Metropolitano 1970,73,Racing Club,3,0,Rosario Central,76
Nacional 1970,13,Atlanta,2,1,Banfield,14
Nacional 1970,43,Gimnasia (LP),5,0,Talleres (C),88
Metropolitano 1970,43,Gimnasia (LP),3,0,Argentinos,7
Metropolitano 1970,21,Chacarita,2,0,Gimnasia (LP),43
Nacional 1970,21,Chacarita,1,0,Gimnasia (LP),43
Nacional 1970,43,Gimnasia (LP),3,0,Chacarita,21
Metropolitano 1970,37,Estudiantes (LP),0,2,River Plate,75
Nacional 1970,44,Gimnasia (M),3,0,Chacarita,21
Metropolitano 1970,17,Boca Juniors,3,2,Colon,25
Nacional 1970,21,Chacarita,5,2,Gimnasia (M),44
Metropolitano 1970,56,Independiente,2,1,Banfield,14
Nacional 1970,56,Independiente,2,0,Banfield,14
Metropolitano 1970,14,Banfield,2,1,Union,93
Metropolitano 1970,73,Racing Club,1,1,San Lorenzo,77
Nacional 1970,73,Racing Club,2,2,San Lorenzo,77
Nacional 1970,77,San Lorenzo,1,0,Racing Club,73
Metropolitano 1970,71,Quilmes,1,1,Boca Juniors,17
Nacional 1970,88,Talleres (C),2,2,Gimnasia (LP),43
Nacional 1970,77,San Lorenzo,2,1,San Martin (T),81
Metropolitano 1970,63,Lanus,0,1,Banfield,14
Nacional 1970,14,Banfield,1,1,Independiente,56
Nacional 1970,81,San Martin (T),1,3,San Lorenzo,77
Metropolitano 1970,25,Colon,2,1,Argentinos,7
Metropolitano 1970,17,Boca Juniors,2,0,Chacarita,21
Nacional 1970,37,Estudiantes (LP),1,2,Banfield,14
Metropolitano 1970,94,Velez,1,3,Huracan,48
Nacional 1970,44,Gimnasia (M),3,0,Platense,70
Metropolitano 1970,21,Chacarita,2,0,Independiente,56
Metropolitano 1970,94,Velez,2,1,Platense,70
Nacional 1970,43,Gimnasia (LP),1,1,Newells,66
Nacional 1970,66,Newells,3,4,Gimnasia (LP),43
Metropolitano 1970,66,Newells,3,1,Gimnasia (LP),43
Nacional 1970,94,Velez,3,3,Independiente,56
Nacional 1970,56,Independiente,2,3,Velez,94
Metropolitano 1970,56,Independiente,0,1,Velez,94
Metropolitano 1970,7,Argentinos,0,0,Banfield,14
Nacional 1970,44,Gimnasia (M),0,0,Racing Club,73
Nacional 1970,73,Racing Club,3,2,Gimnasia (M),44
Nacional 1970,70,Platense,0,1,Gimnasia (M),44
Metropolitano 1970,14,Banfield,1,1,Estudiantes (LP),37
Metropolitano 1970,66,Newells,2,2,Argentinos,7
Metropolitano 1970,76,Rosario Central,2,1,Huracan,48
